Date,City,Zone,Product_Category,Temperature_C,Humidity_%,Rainfall_mm,Wind_Speed_kmph,AQI,Weather_Condition,Units_Sold,Avg_Price_INR,Competitor_Price_INR,Revenue_INR,Inventory_Units,Stockout,Potential_Lost_Units,Potential_Lost_Revenue_INR,Demand_Index,Micro_Climate_Score,Opportunity_Flag
2026-02-27,Gurugram,Sohna Road,Juices,17.1,77.7,0.0,24.2,234,Sunny,409,78.49,69.18,32102.41,622,No,0,0.0,0.62,31.3,Normal
2026-02-27,Noida,Sector 137,Bottled Water,26.6,77.5,13.3,19.1,166,Rainy,498,31.29,32.66,15582.42,658,No,0,0.0,0.79,43.4,Normal
2026-02-27,Noida,Sector 137,Cold Drinks,18.6,74.8,0.0,6.2,173,Sunny,443,68.91,72.85,30527.13,644,No,0,0.0,0.61,36.0,Normal
2026-02-27,Noida,Sector 137,Ice Cream,15.8,93.6,6.4,11.8,209,Light Rain,406,83.14,83.49,33754.84,893,No,0,0.0,0.54,26.3,Normal
2026-02-27,Noida,Sector 150,Cold Drinks,17.0,69.2,0.0,13.9,175,Sunny,439,70.47,81.82,30936.33,663,No,0,0.0,0.61,31.5,Normal
2026-02-27,Noida,Sector 18,Bottled Water,16.3,75.2,0.0,16.4,155,Sunny,390,27.09,33.05,10565.1,714,No,0,0.0,0.62,31.4,Normal
2026-02-27,Noida,Sector 18,Cold Drinks,24.5,77.5,18.3,13.2,78,Rainy,334,76.4,77.47,25517.6,294,Yes,40,3056.0,0.46,37.5,Normal
2026-02-27,Noida,Sector 18,Ice Cream,19.1,90.7,0.0,14.2,172,Cloudy,543,90.63,86.54,49212.09,897,No,0,0.0,0.73,39.5,Normal
2026-02-27,Noida,Sector 18,Juices,22.1,70.0,0.0,22.1,129,Sunny,518,87.95,84.99,45558.1,788,No,0,0.0,0.79,44.2,Normal
2026-02-27,Noida,Sector 62,Bottled Water,20.8,77.2,0.0,22.7,160,Sunny,448,27.44,27.42,12293.12,409,Yes,39,1070.16,0.71,41.6,Normal
2026-02-27,Noida,Sector 62,Ice Cream,21.1,86.3,0.0,13.2,112,Cloudy,599,97.48,98.3,58390.52,762,No,0,0.0,0.8,44.9,Normal
2026-02-27,Noida,Sector 62,Juices,22.5,77.3,0.0,9.5,156,Sunny,524,79.83,80.55,41830.92,516,Yes,8,638.64,0.8,45.4,Normal
2026-02-28,Delhi,East Delhi,Bottled Water,20.6,76.3,0.0,10.4,168,Sunny,709,31.53,27.49,22354.77,1150,No,0,0.0,1.13,40.8,Moderate Opportunity
2026-02-28,Delhi,North Delhi,Cold Drinks,22.1,74.0,0.0,23.0,160,Sunny,630,68.51,62.41,43161.3,883,No,0,0.0,0.87,43.9,Normal
2026-02-28,Delhi,North Delhi,Energy Drinks,20.6,67.1,0.0,16.9,157,Sunny,388,126.07,113.13,48915.16,742,No,0,0.0,0.69,39.7,Normal
2026-02-28,Delhi,South Delhi,Bottled Water,21.1,89.5,0.0,9.2,155,Cloudy,689,29.74,23.84,20490.86,650,Yes,39,1159.86,1.09,44.3,Moderate Opportunity
2026-02-28,Delhi,West Delhi,Energy Drinks,16.9,95.0,0.0,13.3,194,Cloudy,517,115.53,110.9,59729.01,771,No,0,0.0,0.92,34.7,Normal
2026-02-28,Faridabad,NIT,Bottled Water,26.1,60.1,14.8,13.5,79,Rainy,414,29.25,35.32,12109.5,657,No,0,0.0,0.66,41.3,Normal
2026-02-28,Faridabad,NIT,Cold Drinks,23.0,55.9,0.0,12.3,145,Sunny,643,74.33,70.67,47794.19,980,No,0,0.0,0.89,43.7,Normal
2026-02-28,Faridabad,NIT,Ice Cream,24.2,66.4,0.0,19.9,157,Sunny,724,88.09,90.62,63777.16,796,No,0,0.0,0.97,47.5,Normal
2026-02-28,Faridabad,Sector 15,Bottled Water,21.6,80.0,0.0,8.3,172,Sunny,663,33.85,33.12,22442.55,781,No,0,0.0,1.05,43.3,Moderate Opportunity
2026-02-28,Faridabad,Sector 15,Cold Drinks,22.5,75.6,0.0,9.5,160,Sunny,711,70.07,63.81,49819.77,945,No,0,0.0,0.98,45.1,Normal
2026-02-28,Faridabad,Sector 16,Bottled Water,22.8,64.8,0.0,3.9,144,Sunny,574,30.82,35.84,17690.68,716,No,0,0.0,0.91,44.6,Normal
2026-02-28,Faridabad,Sector 16,Ice Cream,19.8,89.2,0.0,14.1,165,Cloudy,625,93.71,99.75,58568.75,897,No,0,0.0,0.84,40.9,Normal
2026-02-28,Faridabad,Sector 37,Bottled Water,24.5,83.0,16.4,14.5,142,Rainy,366,29.54,33.69,10811.64,822,No,0,0.0,0.58,38.0,Normal
2026-02-28,Faridabad,Sector 37,Cold Drinks,19.8,78.4,0.0,17.9,138,Sunny,546,75.78,76.77,41375.88,711,No,0,0.0,0.75,40.2,Normal
2026-02-28,Ghaziabad,Crossings Republik,Bottled Water,17.2,89.1,0.0,15.8,172,Cloudy,427,32.37,29.26,13821.99,378,Yes,49,1586.13,0.68,35.1,Normal
2026-02-28,Ghaziabad,Crossings Republik,Cold Drinks,15.8,78.4,0.0,8.7,192,Sunny,529,69.45,69.69,36739.05,566,No,0,0.0,0.73,29.7,Normal
2026-02-28,Ghaziabad,Crossings Republik,Ice Cream,20.1,81.3,0.0,12.0,175,Cloudy,688,93.24,93.81,64149.12,798,No,0,0.0,0.92,40.2,Normal
2026-02-28,Ghaziabad,Indirapuram,Cold Drinks,25.7,79.0,0.0,13.5,134,Sunny,717,76.77,73.54,55044.09,815,No,0,0.0,0.99,53.4,Normal
2026-02-28,Ghaziabad,Indirapuram,Juices,22.5,78.4,0.0,12.8,162,Sunny,577,80.67,80.97,46546.59,1046,No,0,0.0,0.88,45.3,Normal
2026-02-28,Ghaziabad,Raj Nagar,Cold Drinks,21.1,75.3,0.0,20.0,222,Sunny,557,75.59,82.98,42103.63,503,Yes,54,4081.86,0.77,40.2,Normal
2026-02-28,Ghaziabad,Raj Nagar,Ice Cream,17.0,73.8,0.0,11.8,153,Sunny,566,95.95,88.62,54307.7,732,No,0,0.0,0.76,32.8,Normal
2026-02-28,Ghaziabad,Vaishali,Bottled Water,20.4,70.0,21.7,11.1,129,Rainy,208,32.0,24.43,6656.0,521,No,0,0.0,0.33,23.0,Normal
2026-02-28,Gurugram,Cyber City,Bottled Water,15.7,87.6,0.0,7.5,225,Cloudy,414,30.21,22.51,12506.94,614,No,0,0.0,0.66,30.0,Normal
2026-02-28,Gurugram,DLF Phase 1,Bottled Water,20.9,71.1,0.0,17.4,158,Sunny,514,31.61,37.02,16247.54,718,No,0,0.0,0.82,40.9,Normal
2026-02-28,Gurugram,Sector 57,Cold Drinks,23.3,78.3,0.0,15.9,115,Sunny,808,73.6,73.63,59468.8,1290,No,0,0.0,1.12,48.6,Moderate Opportunity
2026-02-28,Gurugram,Sohna Road,Bottled Water,18.7,81.6,0.0,15.7,132,Cloudy,611,31.74,40.99,19393.14,969,No,0,0.0,0.97,38.5,Normal
2026-02-28,Gurugram,Sohna Road,Cold Drinks,14.2,89.7,8.7,16.0,145,Light Rain,296,61.51,72.57,18206.96,283,Yes,13,799.63,0.41,22.4,Normal
2026-02-28,Gurugram,Sohna Road,Energy Drinks,15.8,67.1,2.7,10.4,131,Light Rain,361,119.65,111.52,43193.65,732,No,0,0.0,0.64,27.7,Normal
2026-02-28,Noida,Sector 137,Cold Drinks,26.6,82.6,0.0,15.5,181,Cloudy,834,77.0,75.33,64218.0,758,Yes,76,5852.0,1.15,54.5,Moderate Opportunity
2026-02-28,Noida,Sector 137,Energy Drinks,20.1,82.9,0.0,10.3,154,Cloudy,395,127.68,126.92,50433.6,592,No,0,0.0,0.7,41.0,Normal
2026-02-28,Noida,Sector 137,Juices,22.6,68.2,0.0,13.4,147,Sunny,573,77.02,81.15,44132.46,793,No,0,0.0,0.87,44.5,Normal
2026-02-28,Noida,Sector 150,Bottled Water,17.6,81.3,32.9,8.9,108,Rainy,53,29.25,24.66,1550.25,536,No,0,0.0,0.08,10.4,Normal
2026-02-28,Noida,Sector 62,Ice Cream,21.9,75.3,0.0,11.0,204,Sunny,587,94.49,88.16,55465.63,818,No,0,0.0,0.79,42.3,Normal
2026-03-01,Delhi,East Delhi,Bottled Water,23.9,76.2,0.0,2.0,144,Sunny,632,33.68,40.7,21285.76,1014,No,0,0.0,1.0,48.7,Normal
2026-03-01,Delhi,East Delhi,Cold Drinks,25.8,69.8,0.0,11.7,126,Sunny,739,69.57,64.03,51412.23,1156,No,0,0.0,1.02,52.4,Normal
2026-03-01,Delhi,East Delhi,Juices,24.4,68.7,0.0,9.4,180,Sunny,677,88.11,91.31,59650.47,1057,No,0,0.0,1.03,47.7,Normal
2026-03-01,Delhi,North Delhi,Cold Drinks,29.0,73.8,0.0,11.1,187,Sunny,744,70.3,73.12,52303.2,912,No,0,0.0,1.03,58.2,Normal
2026-03-01,Delhi,North Delhi,Ice Cream,23.3,84.6,28.6,21.2,121,Rainy,224,84.03,93.63,18822.72,220,Yes,4,336.12,0.3,26.5,Normal
2026-03-01,Delhi,South Delhi,Cold Drinks,25.3,83.9,0.0,14.9,140,Cloudy,750,76.3,66.07,57225.0,783,No,0,0.0,1.04,53.0,Normal
2026-03-01,Delhi,South Delhi,Ice Cream,23.3,90.4,0.0,5.3,175,Cloudy,679,82.57,77.77,56065.03,741,No,0,0.0,0.91,48.5,Normal
2026-03-01,Delhi,West Delhi,Cold Drinks,22.4,82.3,0.0,7.0,77,Cloudy,770,67.22,51.46,51759.4,1190,No,0,0.0,1.06,48.4,Moderate Opportunity
2026-03-01,Faridabad,NIT,Cold Drinks,29.2,55.9,0.0,8.9,153,Sunny,839,66.63,64.68,55902.57,824,Yes,15,999.45,1.16,57.0,Moderate Opportunity
2026-03-01,Faridabad,NIT,Juices,28.9,60.0,0.0,9.3,150,Sunny,741,71.66,76.89,53100.06,1071,No,0,0.0,1.13,57.0,Moderate Opportunity
2026-03-01,Faridabad,Sector 15,Juices,24.6,66.1,0.0,17.3,116,Sunny,630,78.21,66.27,49272.3,908,No,0,0.0,0.96,49.6,Normal
2026-03-01,Faridabad,Sector 16,Bottled Water,27.8,53.6,0.0,14.8,97,Sunny,620,30.49,29.81,18903.8,704,No,0,0.0,0.98,55.2,Normal
2026-03-01,Faridabad,Sector 16,Cold Drinks,26.1,71.3,0.0,3.4,145,Sunny,758,73.89,75.0,56008.62,910,No,0,0.0,1.05,52.7,Moderate Opportunity
2026-03-01,Faridabad,Sector 37,Bottled Water,21.9,74.5,0.0,17.1,127,Sunny,615,27.69,21.58,17029.35,803,No,0,0.0,0.98,44.6,Normal
2026-03-01,Faridabad,Sector 37,Cold Drinks,27.3,71.4,0.0,18.1,121,Sunny,920,73.51,78.21,67629.2,1202,No,0,0.0,1.27,56.2,Moderate Opportunity
2026-03-01,Faridabad,Sector 37,Energy Drinks,27.3,76.1,0.0,18.4,183,Sunny,493,116.15,123.89,57261.95,524,No,0,0.0,0.88,54.9,Normal
2026-03-01,Faridabad,Sector 37,Ice Cream,26.2,65.9,0.0,18.9,186,Sunny,716,88.65,82.24,63473.4,1006,No,0,0.0,0.96,51.0,Normal
2026-03-01,Ghaziabad,Crossings Republik,Cold Drinks,17.1,80.2,0.0,20.0,194,Cloudy,549,60.35,54.24,33132.15,952,No,0,0.0,0.76,32.9,Normal
2026-03-01,Ghaziabad,Crossings Republik,Energy Drinks,28.0,71.8,0.0,10.1,175,Sunny,638,124.38,127.97,79354.44,636,Yes,2,248.76,1.13,56.0,Moderate Opportunity
2026-03-01,Ghaziabad,Indirapuram,Bottled Water,23.2,81.1,0.0,11.1,130,Cloudy,705,31.14,29.02,21953.7,706,No,0,0.0,1.12,48.3,Moderate Opportunity
2026-03-01,Ghaziabad,Vaishali,Bottled Water,20.8,68.6,0.0,12.7,163,Sunny,509,29.27,28.75,14898.43,778,No,0,0.0,0.81,40.1,Normal
2026-03-01,Gurugram,Cyber City,Cold Drinks,27.9,75.8,0.0,18.2,188,Sunny,786,71.39,59.52,56112.54,1219,No,0,0.0,1.09,56.1,Moderate Opportunity
2026-03-01,Gurugram,DLF Phase 1,Cold Drinks,24.1,79.8,22.7,7.3,158,Rainy,234,69.9,58.64,16356.6,722,No,0,0.0,0.32,31.0,Normal
2026-03-01,Gurugram,DLF Phase 1,Ice Cream,24.0,83.2,7.7,12.4,127,Light Rain,682,91.17,103.28,62177.94,828,No,0,0.0,0.91,44.2,Normal
2026-03-01,Gurugram,Sector 57,Bottled Water,21.5,78.3,0.0,12.5,177,Sunny,521,27.41,29.6,14280.61,801,No,0,0.0,0.83,42.8,Normal
2026-03-01,Gurugram,Sohna Road,Bottled Water,25.0,74.5,0.0,18.4,150,Sunny,627,26.7,18.14,16740.9,927,No,0,0.0,1.0,50.7,Normal
2026-03-01,Noida,Sector 137,Bottled Water,19.9,80.3,0.0,13.6,143,Cloudy,549,31.74,26.28,17425.26,494,Yes,55,1745.7,0.87,40.5,Normal
2026-03-01,Noida,Sector 137,Cold Drinks,27.5,71.7,0.0,10.3,145,Sunny,836,66.44,56.61,55543.84,1043,No,0,0.0,1.15,55.9,Moderate Opportunity
2026-03-01,Noida,Sector 137,Ice Cream,28.1,64.2,0.0,14.4,124,Sunny,962,83.36,86.29,80192.32,1138,No,0,0.0,1.29,56.7,Moderate Opportunity
2026-03-01,Noida,Sector 137,Juices,23.4,66.6,0.0,10.5,240,Sunny,583,71.68,69.07,41789.44,747,No,0,0.0,0.89,43.3,Normal
2026-03-01,Noida,Sector 150,Bottled Water,23.3,78.9,0.0,13.9,183,Sunny,566,29.06,23.55,16447.96,565,Yes,1,29.06,0.9,46.7,Normal
2026-03-01,Noida,Sector 150,Cold Drinks,26.4,70.9,0.0,13.4,123,Sunny,761,76.53,69.3,58239.33,996,No,0,0.0,1.05,54.0,Moderate Opportunity
2026-03-01,Noida,Sector 150,Energy Drinks,29.0,78.6,0.0,16.2,154,Sunny,735,121.29,114.8,89148.15,1148,No,0,0.0,1.31,59.9,High Opportunity
2026-03-01,Noida,Sector 18,Cold Drinks,28.5,62.6,0.0,14.1,157,Sunny,865,62.9,61.67,54408.5,1084,No,0,0.0,1.19,56.3,Moderate Opportunity
2026-03-01,Noida,Sector 18,Ice Cream,28.6,70.3,0.0,10.6,150,Sunny,760,87.66,84.56,66621.6,1222,No,0,0.0,1.02,58.0,Normal
2026-03-01,Noida,Sector 18,Juices,26.4,64.2,0.0,12.7,174,Sunny,767,78.54,80.03,60240.18,1148,No,0,0.0,1.17,51.4,Moderate Opportunity
2026-03-01,Noida,Sector 62,Cold Drinks,26.0,81.5,0.0,19.6,150,Cloudy,682,66.74,66.37,45516.68,853,No,0,0.0,0.94,54.0,Normal
2026-03-02,Delhi,East Delhi,Cold Drinks,25.1,69.6,0.0,8.0,194,Sunny,548,77.09,78.84,42245.32,671,No,0,0.0,0.76,48.8,Normal
2026-03-02,Delhi,East Delhi,Energy Drinks,28.0,68.7,0.0,16.8,137,Sunny,663,117.77,108.96,78081.51,926,No,0,0.0,1.18,56.9,Moderate Opportunity
2026-03-02,Delhi,North Delhi,Bottled Water,21.7,73.7,0.0,11.9,197,Sunny,522,30.76,32.89,16056.72,783,No,0,0.0,0.83,41.8,Normal
2026-03-02,Delhi,North Delhi,Energy Drinks,30.2,62.8,0.0,18.9,172,Sunny,576,124.45,116.97,71683.2,1057,No,0,0.0,1.02,59.7,Normal
2026-03-02,Delhi,North Delhi,Ice Cream,24.4,71.3,0.0,8.7,167,Sunny,648,91.51,89.3,59298.48,874,No,0,0.0,0.87,48.3,Normal
2026-03-02,Delhi,South Delhi,Energy Drinks,29.7,64.4,0.0,9.9,100,Sunny,658,118.05,108.53,77676.9,842,No,0,0.0,1.17,61.0,Moderate Opportunity
2026-03-02,Delhi,West Delhi,Energy Drinks,26.7,87.6,0.0,4.8,111,Cloudy,667,117.36,120.7,78279.12,818,No,0,0.0,1.19,57.5,Moderate Opportunity
2026-03-02,Delhi,West Delhi,Juices,25.9,82.3,0.0,6.2,132,Cloudy,575,77.31,84.22,44453.25,546,Yes,29,2241.99,0.88,54.3,Normal
2026-03-02,Faridabad,NIT,Bottled Water,28.3,65.7,0.0,15.4,183,Sunny,470,27.44,35.41,12896.8,762,No,0,0.0,0.75,55.6,Normal
2026-03-02,Faridabad,Sector 15,Cold Drinks,28.8,65.6,0.0,10.1,109,Sunny,847,74.29,75.53,62923.63,1281,No,0,0.0,1.17,59.0,Moderate Opportunity
2026-03-02,Faridabad,Sector 37,Cold Drinks,28.1,71.1,0.0,12.0,152,Sunny,778,69.67,68.77,54203.26,997,No,0,0.0,1.07,56.9,Moderate Opportunity
2026-03-02,Faridabad,Sector 37,Ice Cream,21.2,79.7,15.3,14.2,93,Rainy,377,87.49,74.47,32983.73,581,No,0,0.0,0.5,32.5,Normal
2026-03-02,Faridabad,Sector 37,Juices,27.7,84.8,0.0,3.5,156,Cloudy,634,82.86,79.13,52533.24,1128,No,0,0.0,0.97,58.0,Normal
2026-03-02,Ghaziabad,Crossings Republik,Bottled Water,23.4,73.1,0.0,9.5,190,Sunny,356,32.13,40.76,11438.28,724,No,0,0.0,0.56,45.7,Normal
2026-03-02,Ghaziabad,Crossings Republik,Cold Drinks,26.2,81.0,0.0,13.7,186,Cloudy,494,62.46,48.52,30855.24,565,No,0,0.0,0.68,53.1,Normal
2026-03-02,Ghaziabad,Indirapuram,Bottled Water,24.0,87.8,0.0,8.6,147,Cloudy,562,29.38,21.62,16511.56,843,No,0,0.0,0.89,50.5,Normal
2026-03-02,Ghaziabad,Raj Nagar,Bottled Water,25.2,62.0,0.0,15.6,179,Sunny,486,28.73,23.04,13962.78,800,No,0,0.0,0.77,48.3,Normal
2026-03-02,Ghaziabad,Raj Nagar,Cold Drinks,29.3,56.8,0.0,16.5,170,Sunny,723,78.63,85.85,56849.49,963,No,0,0.0,1.0,56.8,Normal
2026-03-02,Ghaziabad,Raj Nagar,Juices,28.0,77.1,0.0,6.3,166,Sunny,746,79.7,81.33,59456.2,1159,No,0,0.0,1.14,57.2,Moderate Opportunity
2026-03-02,Gurugram,Cyber City,Cold Drinks,24.9,78.9,0.0,8.0,204,Sunny,653,77.98,69.45,50920.94,634,Yes,19,1481.62,0.9,49.6,Normal
2026-03-02,Gurugram,Cyber City,Ice Cream,25.2,72.6,0.0,13.0,129,Sunny,662,85.31,84.12,56475.22,973,No,0,0.0,0.89,51.4,Normal
2026-03-02,Gurugram,DLF Phase 1,Cold Drinks,22.8,62.8,0.0,8.5,127,Sunny,694,64.16,60.39,44527.04,829,No,0,0.0,0.96,44.8,Normal
2026-03-02,Gurugram,DLF Phase 1,Juices,27.0,80.9,12.5,12.6,80,Rainy,551,84.95,80.08,46807.45,778,No,0,0.0,0.84,48.1,Normal
2026-03-02,Gurugram,Sector 57,Bottled Water,23.6,66.5,0.0,22.4,188,Sunny,645,29.94,20.62,19311.3,966,No,0,0.0,1.02,45.3,Normal
2026-03-02,Gurugram,Sector 57,Ice Cream,29.6,76.8,37.9,13.3,137,Rainy,204,84.84,85.06,17307.36,334,No,0,0.0,0.27,31.3,Normal
2026-03-02,Gurugram,Sector 57,Juices,26.3,77.8,0.0,12.2,176,Sunny,577,70.27,58.24,40545.79,819,No,0,0.0,0.88,53.2,Normal
2026-03-02,Noida,Sector 137,Energy Drinks,27.9,65.4,0.0,17.2,156,Sunny,454,124.78,119.69,56650.12,580,No,0,0.0,0.81,55.5,Normal
2026-03-02,Noida,Sector 150,Bottled Water,27.3,72.6,0.0,12.8,159,Sunny,681,28.66,24.71,19517.46,827,No,0,0.0,1.08,55.2,Moderate Opportunity
2026-03-02,Noida,Sector 18,Bottled Water,25.8,78.5,0.0,18.6,110,Sunny,614,27.71,23.88,17013.94,752,No,0,0.0,0.97,54.3,Normal
2026-03-02,Noida,Sector 18,Juices,26.3,74.0,2.7,16.5,206,Light Rain,504,86.92,85.95,43807.68,522,No,0,0.0,0.77,49.6,Normal
2026-03-02,Noida,Sector 62,Cold Drinks,23.4,71.1,0.0,7.9,165,Sunny,600,75.48,77.31,45288.0,694,No,0,0.0,0.83,46.3,Normal
2026-03-02,Noida,Sector 62,Ice Cream,30.4,70.5,0.0,7.8,143,Sunny,838,87.96,80.93,73710.48,1235,No,0,0.0,1.12,62.2,Moderate Opportunity
2026-03-03,Delhi,East Delhi,Bottled Water,27.5,72.2,0.0,10.5,142,Sunny,549,29.58,30.16,16239.42,519,Yes,30,887.4,0.87,56.1,Normal
2026-03-03,Delhi,East Delhi,Cold Drinks,30.6,63.5,0.0,14.2,199,Sunny,670,65.33,60.91,43771.1,716,No,0,0.0,0.93,59.8,Normal
2026-03-03,Delhi,North Delhi,Bottled Water,28.8,70.3,0.0,13.3,146,Sunny,616,29.45,24.74,18141.2,1011,No,0,0.0,0.98,58.5,Normal
2026-03-03,Delhi,North Delhi,Cold Drinks,24.0,77.3,0.0,7.9,169,Sunny,794,74.92,73.3,59486.48,1290,No,0,0.0,1.1,48.4,Moderate Opportunity
2026-03-03,Delhi,North Delhi,Ice Cream,24.3,66.9,0.0,16.7,132,Sunny,657,85.31,85.84,56048.67,814,No,0,0.0,0.88,48.5,Normal
2026-03-03,Delhi,South Delhi,Bottled Water,23.5,63.5,0.0,10.2,198,Sunny,590,29.21,37.63,17233.9,824,No,0,0.0,0.94,44.4,Normal
2026-03-03,Delhi,South Delhi,Ice Cream,33.0,67.8,0.0,21.4,137,Sunny,772,78.72,71.58,60771.84,1121,No,0,0.0,1.03,67.6,Normal
2026-03-03,Delhi,West Delhi,Bottled Water,26.7,75.7,0.0,14.9,161,Sunny,606,29.11,28.15,17640.66,679,No,0,0.0,0.96,54.3,Normal
2026-03-03,Delhi,West Delhi,Cold Drinks,26.9,67.6,0.0,8.1,134,Sunny,759,60.65,62.05,46033.35,1108,No,0,0.0,1.05,54.2,Moderate Opportunity
2026-03-03,Faridabad,NIT,Bottled Water,23.5,76.6,1.6,15.2,185,Light Rain,387,28.78,21.32,11137.86,592,No,0,0.0,0.61,45.5,Normal
2026-03-03,Faridabad,NIT,Ice Cream,26.3,68.7,0.0,11.6,141,Sunny,670,88.51,82.97,59301.7,1133,No,0,0.0,0.9,52.8,Normal
2026-03-03,Faridabad,Sector 15,Bottled Water,27.1,79.4,0.0,14.5,214,Sunny,575,29.78,32.19,17123.5,592,No,0,0.0,0.91,54.0,Normal
2026-03-03,Faridabad,Sector 15,Cold Drinks,24.4,66.3,0.0,22.1,136,Sunny,596,69.55,70.1,41451.8,737,No,0,0.0,0.82,48.4,Normal
2026-03-03,Faridabad,Sector 15,Ice Cream,26.7,80.1,0.0,14.6,136,Cloudy,712,86.44,81.02,61545.28,900,No,0,0.0,0.95,55.6,Normal
2026-03-03,Faridabad,Sector 16,Cold Drinks,19.5,73.0,0.0,12.5,155,Sunny,411,73.21,74.9,30089.31,751,No,0,0.0,0.57,38.2,Normal
2026-03-03,Faridabad,Sector 37,Bottled Water,28.6,73.3,0.0,17.4,116,Sunny,642,31.65,25.28,20319.3,824,No,0,0.0,1.02,59.5,Normal
2026-03-03,Faridabad,Sector 37,Ice Cream,27.4,68.1,0.0,10.2,174,Sunny,736,93.37,82.03,68720.32,921,No,0,0.0,0.99,54.2,Normal
2026-03-03,Ghaziabad,Crossings Republik,Bottled Water,22.7,78.5,0.0,12.5,161,Sunny,522,29.42,20.65,15357.24,444,Yes,78,2294.76,0.83,45.9,Normal
2026-03-03,Ghaziabad,Raj Nagar,Energy Drinks,28.7,71.3,0.0,16.9,140,Sunny,652,113.81,110.62,74204.12,810,No,0,0.0,1.16,58.6,Moderate Opportunity
2026-03-03,Ghaziabad,Raj Nagar,Juices,33.6,60.7,11.8,11.8,129,Rainy,531,83.59,91.72,44386.29,582,No,0,0.0,0.81,58.8,Normal
2026-03-03,Ghaziabad,Vaishali,Bottled Water,27.6,74.4,0.0,10.1,169,Sunny,578,29.25,38.97,16906.5,539,Yes,39,1140.75,0.92,55.9,Normal
2026-03-03,Ghaziabad,Vaishali,Juices,23.7,67.9,15.5,15.9,144,Rainy,441,86.19,88.98,38009.79,641,No,0,0.0,0.67,34.6,Normal
2026-03-03,Gurugram,Cyber City,Energy Drinks,27.4,63.0,0.0,20.7,149,Sunny,475,117.39,122.74,55760.25,401,Yes,74,8686.86,0.84,54.3,Normal
2026-03-03,Gurugram,Sector 57,Bottled Water,26.0,79.4,0.0,13.1,138,Sunny,487,31.27,22.96,15228.49,852,No,0,0.0,0.77,54.0,Normal
2026-03-03,Gurugram,Sector 57,Juices,22.1,76.8,0.0,14.6,142,Sunny,522,65.67,74.36,34279.74,942,No,0,0.0,0.8,44.9,Normal
2026-03-03,Gurugram,Sohna Road,Cold Drinks,23.6,86.9,33.0,13.0,93,Rainy,147,68.74,63.69,10104.78,227,No,0,0.0,0.2,24.8,Normal
2026-03-03,Gurugram,Sohna Road,Ice Cream,25.9,77.5,0.0,13.3,195,Sunny,702,91.28,86.13,64078.56,1115,No,0,0.0,0.94,51.8,Normal
2026-03-03,Gurugram,Sohna Road,Juices,23.1,78.8,0.0,7.8,227,Sunny,590,79.6,81.61,46964.0,816,No,0,0.0,0.9,44.8,Normal
2026-03-03,Noida,Sector 137,Ice Cream,29.1,71.2,0.0,19.0,145,Sunny,849,91.68,80.01,77836.32,1287,No,0,0.0,1.14,59.4,Moderate Opportunity
2026-03-03,Noida,Sector 150,Juices,29.1,85.5,0.0,19.8,149,Cloudy,768,88.18,92.13,67722.24,709,Yes,59,5202.62,1.17,61.4,Moderate Opportunity
2026-03-03,Noida,Sector 18,Bottled Water,24.3,55.7,0.0,6.1,205,Sunny,489,30.73,29.01,15026.97,573,No,0,0.0,0.78,44.7,Normal
2026-03-03,Noida,Sector 18,Juices,21.5,75.8,0.0,15.0,173,Sunny,535,83.59,88.73,44720.65,570,No,0,0.0,0.82,42.4,Normal
2026-03-03,Noida,Sector 62,Cold Drinks,23.2,78.8,0.0,20.2,146,Sunny,597,76.22,71.96,45503.34,927,No,0,0.0,0.82,47.5,Normal
2026-03-03,Noida,Sector 62,Energy Drinks,27.6,66.9,0.0,13.0,171,Sunny,570,118.32,115.25,67442.4,916,No,0,0.0,1.01,54.7,Normal
2026-03-04,Delhi,East Delhi,Bottled Water,25.9,69.9,0.0,9.3,126,Sunny,516,23.64,32.9,12198.24,835,No,0,0.0,0.82,52.6,Normal
2026-03-04,Delhi,East Delhi,Cold Drinks,27.9,83.2,0.0,11.7,90,Cloudy,800,70.86,74.14,56688.0,1088,No,0,0.0,1.11,60.2,Moderate Opportunity
2026-03-04,Delhi,East Delhi,Ice Cream,24.9,79.9,0.0,12.4,168,Sunny,803,90.12,92.26,72366.36,953,No,0,0.0,1.08,50.7,Moderate Opportunity
2026-03-04,Delhi,East Delhi,Juices,23.6,79.1,0.0,15.6,157,Sunny,662,86.17,89.14,57044.54,1053,No,0,0.0,1.01,48.0,Normal
2026-03-04,Delhi,North Delhi,Bottled Water,25.1,76.9,0.0,18.4,191,Sunny,570,31.72,28.63,18080.4,821,No,0,0.0,0.9,50.0,Normal
2026-03-04,Delhi,North Delhi,Cold Drinks,25.5,79.4,0.0,5.4,161,Sunny,652,73.1,73.97,47661.2,722,No,0,0.0,0.9,52.1,Normal
2026-03-04,Delhi,North Delhi,Juices,26.7,76.2,0.0,19.2,118,Sunny,724,80.78,87.78,58484.72,820,No,0,0.0,1.11,55.6,Moderate Opportunity
2026-03-04,Delhi,South Delhi,Ice Cream,24.9,76.0,0.0,15.2,199,Sunny,537,90.15,97.45,48410.55,719,No,0,0.0,0.72,49.1,Normal
2026-03-04,Delhi,West Delhi,Cold Drinks,29.0,73.3,0.0,2.3,160,Sunny,676,63.04,54.02,42615.04,698,No,0,0.0,0.93,58.9,Normal
